method,split,seed,episode,success,final_error,energy,max_contact_force,contact_violation,probe_contact,used_diagnostic,disagreement,branch_entropy,probe_value,fallback_used,action_move,action_dir_x,action_dir_y,action_anchor_x,action_anchor_y,object_path,pusher_path,true_friction,vision_bias_norm,tactile_noise,action_note
tactile_only_mpc,sticky_contact,6,9,1,0.03189,0.62955,9.85628,0,1,0,0.02526,-0.00000,0.00000,0.0,0.18310,0.98722,0.15937,0.04186,-0.03104,0.11114,0.16052,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,6,10,1,0.03332,0.59964,8.51155,0,1,0,0.01456,-0.00000,0.00000,0.0,0.21020,0.91257,-0.40891,0.02810,-0.06203,0.10540,0.18675,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,6,11,1,0.03125,0.64953,9.84120,0,1,0,0.01250,-0.00000,0.00000,0.0,0.18500,0.98578,0.16804,-0.01806,0.02752,0.08581,0.16170,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,6,12,1,0.03212,0.69804,10.93915,0,1,0,0.01276,-0.00000,0.00000,0.0,0.26728,0.98181,0.18989,-0.03443,-0.01133,0.16423,0.23901,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,6,13,1,0.02743,0.64032,9.79568,0,1,0,0.01881,-0.00000,0.00000,0.0,0.20366,0.98313,0.18291,-0.03204,0.05203,0.09511,0.18029,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,6,14,1,0.03988,0.74315,10.58520,0,1,0,0.01307,-0.00000,0.00000,0.0,0.24256,0.99841,-0.05636,0.00981,-0.08849,0.16212,0.21497,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,6,15,1,0.03624,0.66636,10.28112,0,1,0,0.03585,-0.00000,0.00000,0.0,0.21511,0.96691,-0.25512,0.02542,-0.06685,0.15999,0.19006,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,6,16,1,0.04246,0.72090,10.85038,0,1,0,0.03651,-0.00000,0.00000,0.0,0.26412,0.98313,-0.18293,0.03772,-0.06778,0.20295,0.23538,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,6,17,1,0.02431,0.65522,8.63095,0,1,0,0.00600,-0.00000,0.00000,0.0,0.21460,0.93048,-0.36633,0.03552,0.05788,0.12754,0.19082,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,6,18,1,0.03187,0.66820,10.11169,0,1,0,0.01116,-0.00000,0.00000,0.0,0.21259,0.95250,0.30454,0.02967,-0.05438,0.12151,0.18811,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,6,19,1,0.03522,0.72310,12.03471,0,1,0,0.01981,-0.00000,0.00000,0.0,0.26244,0.99986,0.01657,-0.00650,0.01122,0.18664,0.23251,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,6,20,1,0.03411,0.68681,9.55122,0,1,0,0.03184,-0.00000,0.00000,0.0,0.26821,0.96844,-0.24926,0.04399,-0.03497,0.19590,0.23869,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,6,21,1,0.03809,0.71971,10.94716,0,1,0,0.00314,-0.00000,0.00000,0.0,0.28848,0.99868,-0.05143,-0.03801,0.04811,0.19431,0.25818,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,6,22,1,0.04336,0.69461,10.70500,0,1,0,0.01332,-0.00000,0.00000,0.0,0.27585,0.93815,0.34623,-0.02120,0.02315,0.16344,0.24626,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,6,23,1,0.03017,0.62385,9.42887,0,1,0,0.00937,-0.00000,0.00000,0.0,0.20369,0.94268,-0.33370,-0.00865,-0.02349,0.11928,0.18058,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,0,1,0.03250,0.63824,10.70944,0,1,0,0.02433,-0.00000,0.00000,0.0,0.20974,0.99997,0.00802,-0.00509,0.00918,0.09789,0.18352,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,1,1,0.03891,0.65338,10.67279,0,1,0,0.00875,-0.00000,0.00000,0.0,0.24941,0.97237,0.23344,-0.02883,-0.05044,0.16213,0.22120,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,2,1,0.03694,0.62041,9.00227,0,1,0,0.03665,-0.00000,0.00000,0.0,0.20155,0.94734,0.32022,-0.02711,0.03241,0.13477,0.17725,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,3,1,0.03845,0.64508,9.37612,0,1,0,0.01715,-0.00000,0.00000,0.0,0.22287,0.95107,0.30898,0.03262,-0.05271,0.14267,0.19732,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,4,1,0.03056,0.68630,12.09752,0,1,0,0.00285,-0.00000,0.00000,0.0,0.25328,0.88977,-0.45640,0.00504,0.05488,0.15766,0.22670,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,5,1,0.03165,0.62651,9.41495,0,1,0,0.01847,-0.00000,0.00000,0.0,0.24211,0.94167,0.33654,0.00245,0.01077,0.16355,0.21480,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,6,1,0.03368,0.72668,10.52165,0,1,0,0.02175,-0.00000,0.00000,0.0,0.26899,0.97219,-0.23418,0.02562,-0.03810,0.19142,0.23862,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,7,1,0.03473,0.77284,11.11585,0,1,0,0.00656,-0.00000,0.00000,0.0,0.27002,0.99627,-0.08633,0.02390,0.07852,0.18095,0.23934,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,8,1,0.02873,0.60673,10.55486,0,1,0,0.02216,-0.00000,0.00000,0.0,0.20358,0.89198,0.45207,0.03223,-0.02600,0.13106,0.18086,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,9,1,0.03307,0.69938,10.99231,0,1,0,0.00404,-0.00000,0.00000,0.0,0.27777,0.96963,-0.24457,0.01047,0.05065,0.18264,0.24802,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,10,1,0.02794,0.63651,8.77937,0,1,0,0.01517,-0.00000,0.00000,0.0,0.24952,0.94897,-0.31536,-0.00468,0.03501,0.17110,0.22344,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,11,1,0.03549,0.78380,12.33659,0,1,0,0.00679,-0.00000,0.00000,0.0,0.27069,0.98367,0.18000,0.03584,-0.04148,0.17206,0.24122,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,12,1,0.03151,0.69174,8.65614,0,1,0,0.00527,-0.00000,0.00000,0.0,0.26305,0.94615,0.32372,-0.01075,0.02136,0.16878,0.23449,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,13,1,0.05213,0.61323,9.35863,0,1,0,0.02996,-0.00000,0.00000,0.0,0.21961,0.95544,-0.29518,-0.00908,-0.02088,0.14871,0.19342,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,14,1,0.03924,0.61167,9.03622,0,1,0,0.02249,-0.00000,0.00000,0.0,0.19566,0.97124,0.23812,-0.00069,-0.00652,0.12332,0.17172,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,15,1,0.03681,0.73405,12.49065,0,1,0,0.00761,-0.00000,0.00000,0.0,0.28567,0.96191,0.27336,0.00957,-0.01123,0.18249,0.25469,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,16,1,0.03485,0.73364,11.94446,0,1,0,0.01792,-0.00000,0.00000,0.0,0.28215,0.98336,-0.18167,-0.02352,-0.00770,0.20283,0.25148,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,17,1,0.03087,0.61664,9.67800,0,1,0,0.00938,-0.00000,0.00000,0.0,0.20019,0.96904,0.24689,0.01832,0.05222,0.11533,0.17538,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,18,1,0.03563,0.73621,10.91908,0,1,0,0.01240,-0.00000,0.00000,0.0,0.30117,0.94759,0.31948,-0.01569,-0.07584,0.18799,0.26937,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,19,1,0.03454,0.78407,10.41399,0,1,0,0.01771,-0.00000,0.00000,0.0,0.29409,0.97259,-0.23251,0.03699,0.06268,0.19118,0.26363,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,20,1,0.03251,0.71392,11.28929,0,1,0,0.00829,-0.00000,0.00000,0.0,0.25551,0.98019,-0.19806,0.00118,0.01692,0.16850,0.22609,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,21,1,0.02403,0.63894,9.56953,0,1,0,0.00500,-0.00000,0.00000,0.0,0.21807,0.91401,0.40568,-0.00717,0.02070,0.11788,0.19321,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,22,1,0.03097,0.74211,9.23032,0,1,0,0.01956,-0.00000,0.00000,0.0,0.22427,0.99265,-0.12105,-0.00310,0.00857,0.15104,0.19815,1.5500,0.01000,0.01000,tactile
tactile_only_mpc,sticky_contact,7,23,1,0.02940,0.64702,10.32563,0,1,0,0.01260,-0.00000,0.00000,0.0,0.19297,0.96051,-0.27826,0.02193,0.08354,0.10908,0.16850,1.5500,0.01000,0.01000,tactile
mean_fusion_mpc,sticky_contact,0,0,1,0.03355,0.67152,10.67927,0,1,0,0.01381,-0.00000,0.00000,0.0,0.20794,0.99041,0.13820,0.03963,-0.06931,0.10927,0.18314,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,1,1,0.02543,0.60647,10.96372,0,1,0,0.02986,-0.00000,0.00000,0.0,0.21078,0.92089,-0.38982,0.00001,0.05615,0.12975,0.18689,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,2,1,0.03032,0.69176,8.71775,0,1,0,0.01478,-0.00000,0.00000,0.0,0.29690,0.90437,0.42674,0.02773,-0.08083,0.20230,0.26656,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,3,1,0.03412,0.69712,10.55444,0,1,0,0.01405,-0.00000,0.00000,0.0,0.25942,0.98687,-0.16151,0.00255,0.07373,0.15678,0.23069,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,4,1,0.03711,0.66582,9.66064,0,1,0,0.01098,-0.00000,0.00000,0.0,0.24770,0.96146,-0.27496,-0.01460,0.04196,0.15649,0.21948,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,5,1,0.03066,0.67340,8.43289,0,1,0,0.00504,-0.00000,0.00000,0.0,0.22927,0.91528,0.40283,-0.00872,-0.03779,0.13544,0.20371,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,6,1,0.03518,0.70550,9.66348,0,1,0,0.00594,-0.00000,0.00000,0.0,0.27567,0.94838,0.31714,-0.01600,0.06233,0.17434,0.24639,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,7,1,0.03748,0.66673,11.59629,0,1,0,0.00801,-0.00000,0.00000,0.0,0.25544,0.93678,-0.34991,0.03081,0.04937,0.15712,0.22747,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,8,1,0.04123,0.74511,9.75584,0,1,0,0.00766,-0.00000,0.00000,0.0,0.28847,0.95103,-0.30911,-0.00743,-0.00304,0.19132,0.25731,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,9,1,0.04085,0.74236,11.23791,0,1,0,0.01014,-0.00000,0.00000,0.0,0.29427,0.99987,-0.01640,0.02979,-0.00357,0.20028,0.26299,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,10,1,0.03578,0.73381,10.55779,0,1,0,0.01475,-0.00000,0.00000,0.0,0.27351,0.97808,0.20824,-0.02708,-0.06146,0.18495,0.24315,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,11,1,0.03677,0.64148,9.89989,0,1,0,0.01381,-0.00000,0.00000,0.0,0.20451,0.97515,-0.22154,0.00833,-0.01256,0.11805,0.17909,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,12,1,0.03437,0.69388,10.13128,0,1,0,0.01832,-0.00000,0.00000,0.0,0.23193,0.95087,0.30960,0.04682,0.03043,0.14008,0.20574,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,13,1,0.03274,0.62894,9.97657,0,1,0,0.02522,-0.00000,0.00000,0.0,0.21541,0.94455,-0.32838,-0.01985,-0.07570,0.13586,0.19064,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,14,1,0.03341,0.66181,10.56538,0,1,0,0.00998,-0.00000,0.00000,0.0,0.22032,0.99054,-0.13725,0.02636,-0.02346,0.12166,0.19366,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,15,1,0.03264,0.60226,9.37059,0,1,0,0.00833,-0.00000,0.00000,0.0,0.19804,0.95701,-0.29006,0.01531,0.04227,0.10628,0.17344,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,16,1,0.04112,0.72712,10.75854,0,1,0,0.01469,-0.00000,0.00000,0.0,0.25676,0.96652,-0.25660,0.03120,0.00369,0.15850,0.22824,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,17,1,0.03550,0.66263,11.16505,0,1,0,0.02354,-0.00000,0.00000,0.0,0.18981,0.99776,0.06689,-0.02102,-0.03602,0.09323,0.16526,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,18,1,0.03829,0.75196,12.00933,0,1,0,0.01431,-0.00000,0.00000,0.0,0.25155,0.99843,0.05608,-0.00019,0.04219,0.15735,0.22349,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,19,1,0.02912,0.65310,10.12430,0,1,0,0.01325,-0.00000,0.00000,0.0,0.19946,0.97691,0.21364,0.02680,-0.04052,0.11645,0.17604,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,20,1,0.03794,0.70505,11.04565,0,1,0,0.03523,-0.00000,0.00000,0.0,0.23893,0.99103,0.13366,0.05100,-0.00233,0.16262,0.21049,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,21,1,0.02777,0.58217,8.37358,0,1,0,0.01076,-0.00000,0.00000,0.0,0.21163,0.93738,0.34830,-0.00098,-0.05698,0.11968,0.18689,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,22,1,0.03284,0.71821,10.86274,0,1,0,0.02490,-0.00000,0.00000,0.0,0.24522,0.96287,-0.26995,0.02654,-0.01174,0.16151,0.21757,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,0,23,1,0.03565,0.71611,11.71647,0,1,0,0.01521,-0.00000,0.00000,0.0,0.27973,0.92951,-0.36879,0.00209,-0.05685,0.17744,0.24973,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,0,1,0.03630,0.74119,11.10997,0,1,0,0.01914,-0.00000,0.00000,0.0,0.27680,0.98396,0.17839,0.03362,-0.02341,0.18380,0.24666,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,1,1,0.03862,0.71061,12.52295,0,1,0,0.01678,-0.00000,0.00000,0.0,0.27353,1.00000,-0.00272,0.01654,0.03005,0.16754,0.24270,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,2,1,0.02296,0.56871,8.03688,0,1,0,0.01791,-0.00000,0.00000,0.0,0.19876,0.90163,0.43251,0.03848,-0.07797,0.11272,0.17643,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,3,1,0.03587,0.72532,9.79337,0,1,0,0.02528,-0.00000,0.00000,0.0,0.29886,0.97192,-0.23533,0.00193,0.05647,0.21041,0.26697,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,4,1,0.03263,0.67128,10.93952,0,1,0,0.00538,-0.00000,0.00000,0.0,0.19123,0.99964,-0.02669,-0.01664,0.00072,0.10352,0.16661,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,5,1,0.03289,0.71220,12.04080,0,1,0,0.01503,-0.00000,0.00000,0.0,0.29323,0.94137,0.33737,0.01308,0.02419,0.18732,0.26384,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,6,1,0.03629,0.69912,12.02637,0,1,0,0.01710,-0.00000,0.00000,0.0,0.25400,0.99801,-0.06302,-0.02313,0.06996,0.16721,0.22538,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,7,1,0.04089,0.64660,9.60166,0,1,0,0.02909,-0.00000,0.00000,0.0,0.26782,0.94946,-0.31390,0.02738,0.03224,0.18500,0.23883,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,8,1,0.03302,0.63909,9.91728,0,1,0,0.00994,-0.00000,0.00000,0.0,0.18748,0.99404,0.10899,-0.01343,-0.00131,0.09483,0.16391,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,9,1,0.03835,0.72356,11.86561,0,1,0,0.02325,-0.00000,0.00000,0.0,0.26164,0.99856,0.05361,-0.00906,-0.01381,0.15185,0.23194,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,10,1,0.04030,0.68090,9.50000,0,1,0,0.01029,-0.00000,0.00000,0.0,0.24356,0.99999,0.00510,-0.02878,-0.02057,0.14590,0.21630,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,11,1,0.03712,0.72364,11.35401,0,1,0,0.00168,-0.00000,0.00000,0.0,0.26506,0.99030,0.13895,0.02780,0.05923,0.17018,0.23539,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,12,1,0.03259,0.64186,9.30168,0,1,0,0.01130,-0.00000,0.00000,0.0,0.24128,0.94253,-0.33411,-0.00041,-0.04250,0.15188,0.21439,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,13,1,0.03739,0.69612,10.43150,0,1,0,0.01416,-0.00000,0.00000,0.0,0.29949,0.96677,-0.25564,-0.03148,0.03641,0.20874,0.26801,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,14,1,0.04131,0.75118,12.35614,0,1,0,0.01767,-0.00000,0.00000,0.0,0.28157,0.99974,-0.02291,-0.02463,0.05190,0.19503,0.25127,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,15,1,0.02597,0.67258,8.30231,0,1,0,0.00183,-0.00000,0.00000,0.0,0.28705,0.87851,-0.47772,0.02488,0.07735,0.18656,0.25782,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,16,1,0.03668,0.63389,9.70487,0,1,0,0.01315,-0.00000,0.00000,0.0,0.18613,0.98697,0.16091,-0.01260,0.08548,0.09184,0.16213,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,17,1,0.03899,0.70517,10.61589,0,1,0,0.02168,-0.00000,0.00000,0.0,0.24602,0.99569,-0.09277,-0.00421,-0.03496,0.16306,0.21814,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,18,1,0.04013,0.68998,9.66856,0,1,0,0.02996,-0.00000,0.00000,0.0,0.27293,0.92363,0.38328,0.01001,0.02332,0.16421,0.24398,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,19,1,0.02439,0.59989,10.69505,0,1,0,0.01350,-0.00000,0.00000,0.0,0.19797,0.92912,0.36979,0.02916,-0.00059,0.10194,0.17507,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,20,1,0.03418,0.64873,10.05707,0,1,0,0.03453,-0.00000,0.00000,0.0,0.26659,0.91696,-0.39897,0.02501,-0.01347,0.19020,0.23765,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,21,1,0.03427,0.67308,9.66096,0,1,0,0.00638,-0.00000,0.00000,0.0,0.21637,0.99229,-0.12391,-0.00754,0.04415,0.12048,0.19056,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,22,1,0.03391,0.65973,9.48234,0,1,0,0.01533,-0.00000,0.00000,0.0,0.29432,0.93079,0.36555,0.00673,-0.01642,0.20270,0.26322,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,1,23,1,0.03761,0.73345,11.75485,0,1,0,0.01850,-0.00000,0.00000,0.0,0.25213,0.99439,0.10574,-0.00765,0.02742,0.16664,0.22271,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,0,1,0.03486,0.72835,11.68284,0,1,0,0.01271,-0.00000,0.00000,0.0,0.22999,0.99959,-0.02856,0.03815,-0.02619,0.13056,0.20297,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,1,1,0.03847,0.71066,11.54844,0,1,0,0.02774,-0.00000,0.00000,0.0,0.27060,0.95807,-0.28655,0.03052,-0.02506,0.16452,0.24051,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,2,1,0.04001,0.70762,10.40969,0,1,0,0.01753,-0.00000,0.00000,0.0,0.23661,0.99991,0.01351,-0.00463,0.07311,0.14953,0.20920,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,3,1,0.03884,0.70017,10.57852,0,1,0,0.02000,-0.00000,0.00000,0.0,0.25174,0.99507,-0.09915,0.02825,-0.02396,0.15536,0.22265,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,4,1,0.04221,0.66178,10.85643,0,1,0,0.00960,-0.00000,0.00000,0.0,0.22714,0.97371,0.22778,-0.00602,-0.02770,0.13156,0.20035,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,5,1,0.03480,0.67939,10.41117,0,1,0,0.01339,-0.00000,0.00000,0.0,0.20463,0.99989,-0.01459,0.04449,-0.03769,0.12088,0.17878,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,6,1,0.03964,0.67969,10.04505,0,1,0,0.00917,-0.00000,0.00000,0.0,0.25955,0.97321,0.22990,-0.01611,0.03323,0.16821,0.23076,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,7,1,0.03359,0.63763,9.96117,0,1,0,0.01046,-0.00000,0.00000,0.0,0.20879,0.99933,-0.03665,-0.02165,0.04244,0.12398,0.18464,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,8,1,0.03843,0.75148,11.24073,0,1,0,0.02118,-0.00000,0.00000,0.0,0.25519,0.99720,0.07483,0.05424,-0.00114,0.16354,0.22567,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,9,1,0.04770,0.73253,11.18004,0,1,0,0.01570,-0.00000,0.00000,0.0,0.28038,0.97000,0.24311,0.03111,-0.01288,0.18207,0.24953,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,10,1,0.03679,0.70612,10.87805,0,1,0,0.00713,-0.00000,0.00000,0.0,0.27890,0.98735,-0.15857,0.01583,-0.03219,0.18662,0.24820,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,11,1,0.03377,0.62201,10.76139,0,1,0,0.01207,-0.00000,0.00000,0.0,0.19304,0.98355,0.18063,-0.01649,0.04041,0.10490,0.16901,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,12,1,0.03117,0.65103,8.91382,0,1,0,0.00519,-0.00000,0.00000,0.0,0.23939,0.95000,-0.31224,-0.02499,-0.04738,0.14615,0.21276,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,13,1,0.03764,0.60716,8.22155,0,1,0,0.01122,-0.00000,0.00000,0.0,0.22427,0.92540,-0.37899,-0.01499,-0.00876,0.13378,0.19852,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,14,1,0.02706,0.62119,9.63123,0,1,0,0.01101,-0.00000,0.00000,0.0,0.22363,0.93177,0.36306,0.00489,-0.03108,0.12560,0.19849,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,15,1,0.04373,0.67029,11.58591,0,1,0,0.02748,-0.00000,0.00000,0.0,0.31113,0.86393,0.50362,0.02271,0.00582,0.22411,0.28787,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,16,1,0.03623,0.67566,10.44242,0,1,0,0.00739,-0.00000,0.00000,0.0,0.21420,0.99954,0.03025,-0.01138,0.03480,0.11997,0.18902,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,17,1,0.03220,0.63684,10.02261,0,1,0,0.03788,-0.00000,0.00000,0.0,0.19656,0.99146,-0.13040,-0.00236,0.05211,0.12137,0.17147,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,18,1,0.03709,0.69498,8.57627,0,1,0,0.00144,-0.00000,0.00000,0.0,0.30080,0.95316,0.30245,0.00107,0.01212,0.20161,0.27050,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,19,1,0.03311,0.69383,9.95325,0,1,0,0.01672,-0.00000,0.00000,0.0,0.21321,0.99803,-0.06279,0.05216,-0.01826,0.12926,0.18808,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,20,1,0.03547,0.73811,11.11630,0,1,0,0.02042,-0.00000,0.00000,0.0,0.27148,0.94310,-0.33251,0.01739,0.06526,0.18122,0.24292,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,21,1,0.03146,0.65639,10.54826,0,1,0,0.00975,-0.00000,0.00000,0.0,0.18895,0.99941,0.03440,0.01109,-0.06555,0.10448,0.16539,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,22,1,0.03468,0.60928,9.59526,0,1,0,0.00523,-0.00000,0.00000,0.0,0.21074,0.94341,0.33164,0.02138,0.05122,0.11907,0.18651,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,2,23,1,0.04322,0.72368,12.24026,0,1,0,0.01799,-0.00000,0.00000,0.0,0.27711,0.98777,0.15590,0.00950,-0.04655,0.18014,0.24568,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,3,0,1,0.03599,0.72219,11.04360,0,1,0,0.01782,-0.00000,0.00000,0.0,0.29481,0.98089,0.19457,0.00061,0.00202,0.20608,0.26319,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,3,1,1,0.03599,0.69217,12.18777,0,1,0,0.01153,-0.00000,0.00000,0.0,0.29654,0.94860,0.31647,0.02903,0.05612,0.20002,0.26430,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,3,2,1,0.03446,0.62182,10.06987,0,1,0,0.01942,-0.00000,0.00000,0.0,0.24068,0.90937,0.41598,-0.02150,-0.00707,0.15191,0.21420,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,3,3,1,0.03407,0.61029,9.93239,0,1,0,0.02252,-0.00000,0.00000,0.0,0.20150,0.99545,-0.09526,0.00465,0.06872,0.12097,0.17663,1.5500,0.01000,0.01000,mean
mean_fusion_mpc,sticky_contact,3,4,1,0.03061,0.64118,9.15959,0,1,0,0.02242,-0.00000,0.00000,0.0,0.21122,0.97638,0.21607,-0.02486,-0.00263,0.13052,0.18522,1.5500,0.01000,0.01000,mean
